,Unnamed: 0,rating,id,date,views,like,title,text
150,151,5,yeye***예매자,2020.06.22,조회 3,"공감 0
공감하기",리지,못보내 빨리돌아와요
151,152,5,redblue0***예매자,2020.06.22,조회 4,"공감 0
공감하기",약 3개월동안 행복했던 공연,정말 여러 번 본 공연입니다 배우님들이 무대를 연기로 성량으로 꽉꽉 채워주십니다 이런 극 언제 다시 만날 수 있을까 싶네요 막공 아쉽지만 내년에 꼭 재연 올 것으로 믿습니다 마스크 벗고 커튼콜 함께 즐길 수 있을 날까지 기다릴게요 배우님들 관련 스텝분들 모두 수고 많으셨습니다 이런 극 힘든 상황 속에서도 올려주셔서 감사합니다
152,153,5,khmo1***예매자,2020.06.22,조회 3,"공감 0
공감하기",릐지,다시 와주세요 제발요
153,154,5,yuj***예매자,2020.06.22,조회 2,"공감 0
공감하기",최고,최고최고
154,155,3,diana8***예매자,2020.06.22,조회 16,"공감 0
공감하기",배우님들 연기와 노래는 짱개연성은 아쉽,일단 락뮤지컬답게 쫙쫙 올라가는 성량과 공연막바지였어서 그런지 커튼콜때 에너지가 장난아니였어여진짜 짱멋져근데 극의 개연성이 좀 떨어지는거 같고 사전에 공개된 영상들이 많이 없어서 넘버들이 대표넘버를 제외하고는 낯선 느낌그게 좀 아쉬워윳
155,156,5,elishac***예매자,2020.06.22,조회 3,"공감 0
공감하기",리지 너무 좋아요,오슷이라도 있었으면 좋았을텐데 이 캐스팅을 가지고너무너무좋습니다 빨리 다음에 또 오길 기다려요
156,157,5,elishac***예매자,2020.06.22,조회 3,"공감 0
공감하기",최고예요진짜 어느캐슷으로보든,너무너무좋아서 시간될때마다 캐스팅안보고 가도 만족입니다극도 좋은데 넘버 최고고 밴드연주와 배우들 실력까지 최고예요빨리왔으면
157,158,4,shcyk8***예매자,2020.06.22,조회 20,"공감 0
공감하기",강력한 락뮤지컬,여성들의 강인한 모습을 보여줄 수 있는 매력적인 공연이었습니다
158,159,5,shin***예매자,2020.06.22,조회 2,"공감 0
공감하기",최고으 뮤지컬,최고으 뮤지컬
159,160,5,sonasu0***예매자,2020.06.22,조회 10,"공감 0
공감하기",그동안 즐겁게 잘봤습니다,이야기가 정말 특이하고 넘버도 특이하고 배우들이 열일한 공연이었습니다
160,161,5,Ecotiqu***예매자,2020.06.22,조회 7,"공감 0
공감하기",첫공연이 마지막,공연이였다니 너무 아쉬워서 진작에 볼걸하고있었어요친구의 생일 기념으로 보러간건데 정말 너무 신이 났네요스토리도 배경도 연출도 너무 멋있지만 단 4명의 배우들이 끌고 가는 뮤지컬에 단 한번도 어색함이라던지 아쉽다가 없었을정도였어요노래를 부르는 배우님들도 특히 멋졌고 락뮤지컬이라고 들었는데 그냥 락콘서트 였어요가면서 도끼를 사야할것같게 만들고정말 재밌었어요 다시 공연 하면 좋겠네요
161,162,5,khay***예매자,2020.06.22,조회 1,"공감 0
공감하기",돌아와,가지마
162,163,5,yeyeo***예매자,2020.06.22,조회 2,"공감 0
공감하기",리지,끝나다니 믿을 수가 없어요 하루빨리돌아오셔요
163,164,5,acd***예매자,2020.06.22,조회 2,"공감 0
공감하기",재연희망,재연이 꼭 오길 희망합니다
164,165,5,acd***예매자,2020.06.22,조회 2,"공감 0
공감하기",재연희망,재연이 꼭 오길 희망합니다
165,166,5,enzhe***예매자,2020.06.22,조회 3,"공감 0
공감하기",벌써 끝나다니 아쉬워요,8명 배우분들 모두 최고였습니다
166,167,5,dao***예매자,2020.06.22,조회 3,"공감 0
공감하기",최고였어요,너무너무 재밌고 신나고 시원하고 즐거웠던 공연입니다벌써 그리우니까 빨리 돌아와주세요
167,168,5,nane1***예매자,2020.06.22,조회 2,"공감 0
공감하기",리지 가지마,다시 돌아와줘요  가지마요 
168,169,5,choijy1***예매자,2020.06.22,조회 3,"공감 0
공감하기",다시돌아와요,코로나없는 그날에마스크없는 그날에이캐스팅 그대로다시 돌아와신나게 소리지르면서 놀아요
169,170,5,first***예매자,2020.06.22,조회 3,"공감 0
공감하기",최고최고,감히 최고라 말하고 싶네요다시 꼭 함성과 함께 보고싶습니다
170,171,5,wjdwldud***예매자,2020.06.22,조회 3,"공감 0
공감하기",추천합니다,재밌었습니다
171,172,5,1995magi***예매자,2020.06.22,조회 6,"공감 0
공감하기",도끼로 엄마한테 마흔 번 아빠한텐 아니야 마흔하고 한 번더,다음 시즌엔 컷콜 때 다 도끼 들고 흔들 수 있게 해주세요
172,173,5,1995magi***예매자,2020.06.22,조회 3,"공감 0
공감하기",리지가 왜 없어,리지가 왜 없어 앵콜 들고 와 주세요 전캐로
173,174,5,gmlrud***예매자,2020.06.22,조회 7,"공감 0
공감하기",리지 또 와야할듯,진짜 이렇게 너무 재밌는 뮤지컬 또 없어요다음에 또 와주기
174,175,5,shyu***예매자,2020.06.22,조회 12,"공감 0
공감하기",마지막까지 최고,리지최고 얼른다시왔으면 
175,176,5,lys0***예매자,2020.06.22,조회 3,"공감 0
공감하기",다시 와준다고 해주세요, 지막인줄알았으면 다보는언데막공도몰랏어서 흑
176,177,5,fateje***예매자,2020.06.22,조회 4,"공감 0
공감하기",마지막까지 최고였습니다,최고의 여성 배우들로만 만들어진 최고의 공연 내년에 재연 와주세요
177,178,4,ceoso***예매자,2020.06.22,조회 3,"공감 0
공감하기",추천,추천합니다
178,180,4,fe***예매자,2020.06.22,조회 2,"공감 0
공감하기",재밌어요,재밌게 봤습니다
179,181,5,sonasu0***예매자,2020.06.22,조회 3,"공감 0
공감하기",그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다,그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다그동안 정말 즐거웠습니다
180,182,5,lue***예매자,2020.06.22,조회 3,"공감 0
공감하기",너무 좋아요,
181,183,5,lue***예매자,2020.06.22,조회 2,"공감 0
공감하기",너무 좋아요,
182,184,5,lue***예매자,2020.06.22,조회 3,"공감 0
공감하기",최고 ,얼른 재연으로 다시 만나요
183,185,5,tjdebdt***예매자,2020.06.22,조회 3,"공감 0
공감하기",다시 보고 싶어요,유리아 나하나 김려원 홍서영 최수진 제이민 이영미 최현선 짱짱 멋있게 해내주어서 정말 고맙습니다
184,186,5,tjdebdt***예매자,2020.06.22,조회 5,"공감 0
공감하기",마스크 벗고,다시 만나요 꼭이요 그 땐 도 함께 나하나 김려원 최수진 최현선 짱
185,187,4,says***예매자,2020.06.22,조회 4,"공감 0
공감하기",20200619  뮤지컬 리지 , 20200619 2000  나하나 홍서영 제이민 최현선
186,188,5,moon070***예매자,2020.06.22,조회 3,"공감 0
공감하기",,좋았습니다
187,189,5,210***예매자,2020.06.22,조회 2,"공감 0
공감하기",즐거웠습니다,다음에도 꼭 보고싶은 충격을 받았습니다앞으로도 좀 더 했으면 좋을텐데 아쉬워요
188,190,5,210***예매자,2020.06.22,조회 2,"공감 0
공감하기",재미있었습니다,한번 더 보고싶을 만큼 강렬한 충격이였습니다
189,191,5,g12***예매자,2020.06.22,조회 3,"공감 0
공감하기",정말 좋았어요,뮤지컬 몇편 보지 않아서 이런말하기 섣부른거 알지만 제 인생에 남을만한 작품이였어요다시 올라온다면 무조건무조건 관람할것입니다
190,192,5,a***예매자,2020.06.22,조회 4,"공감 0
공감하기",재밌었어요,재밌었어요
191,193,5,jardon1***예매자,2020.06.22,조회 6,"공감 0
공감하기",재미있었습니다,다들 너무 잘하셔서 너무 재미있었습니다
192,194,5,jardon1***예매자,2020.06.22,조회 4,"공감 0
공감하기",너무 좋은 공연이였습니다,배우분들 다들 너무 잘하시고 한번더 보고 싶어요
193,195,5,munhyun0***예매자,2020.06.22,조회 4,"공감 0
공감하기",함성 떼창을 못한다는게 너무 슬펐던,시국이 시국인지라 함성 떼창을 못하는게너무 아쉬웠던 공연입니다이 시국이 끝나고 함성 떼창이 가능할때또 올라와줬으면 좋겠습니다
194,196,5,smk07***예매자,2020.06.22,조회 11,"공감 0
공감하기",리지 꼭 재연으로 돌아와주세요,방방뛰면서 컷콜 같이 즐기고 싶어여 
195,197,5,taijid***예매자,2020.06.22,조회 4,"공감 0
공감하기",리지 막공,총막공은 아니었지만 개인적으로 너무나 사랑하는 뮤여배우들님이 모여있는 회차였습니다하나같이 사랑스러운 배우님들 고생 많으셨고 다른 작품에서도 매력 뿜뿜하시길스탭분들도 고생 많으셨습니다 안전하게 잘 마쳐서 다행이에요
196,198,5,sypark***예매자,2020.06.22,조회 3,"공감 0
공감하기",너무너무 멋진 공연,얼른 재연으로 다시 볼 수 있길 그리고 그 땐 마스크 없이 커튼콜에서 더 즐기며 볼 수 있길 바라봅니다 다들 너무 고생많으셨습니다
197,199,4,taijid***예매자,2020.06.22,조회 3,"공감 0
공감하기",파격적인 연출,으아 이 언니들 어쩌면 좋죠내용은 식겁하나 언니들은 사랑스러워 죽겠습니다
198,200,5,sans***예매자,2020.06.22,조회 4,"공감 0
공감하기",리지 재연 꼭와 언니들 나 9살이야,꼭와 언니들 나 9살이야언니들에게 빠져버렸어
199,201,5,sans***예매자,2020.06.22,조회 3,"공감 0
공감하기",리지 진짜 막공 하루전날 자첫한 내가 밉다,저는 진짜 재연오면 제발 펑펑돌테니까 제발와주세요
200,202,5,orxl***예매자,2020.06.22,조회 2,"공감 0
공감하기",리지,코로나 끝나면 꼭 다시 와주세요
201,203,5,kt792***예매자,2020.06.22,조회 1,"공감 0
공감하기",잊지 못할거예요,저한테는 리지 마지막 공연이었는데 배우들이 보여준 꽉 찬 무대 오래도록 기억에 남을 것 같아요
202,204,5,phoen***예매자,2020.06.22,조회 4,"공감 0
공감하기",세상은 리지를 본 사람과 안 본 사람으로 나누어집니다,여러분 이번 시즌은 끝났지만 다음 시즌에 오면 꼭 보세요노래 맛집 연기 맛집 스토리까지 완벽합니다
203,205,5,iovle***예매자,2020.06.22,조회 3,"공감 0
공감하기",리지가 왜없어 리지가 왜없어,리지가 왜없어
204,206,5,iovle***예매자,2020.06.22,조회 3,"공감 0
공감하기",리지돌아와, 리지돌아와
205,207,5,ahaha7***예매자,2020.06.22,조회 3,"공감 0
공감하기",재연 꼭,연출 조금만 손봐서 재연 꼭 지금 배우들로 나하나 최현선 최고
206,208,4,jins***예매자,2020.06.22,조회 4,"공감 0
공감하기",리지 안녕,뮤지컬 리지정말 배우들 덕분에 사랑했습니다다음에 꼭 다시 만나요 안녕
207,209,5,pakd***예매자,2020.06.22,조회 3,"공감 0
공감하기",추천합니다추천합니다추천합니다추천합니다,추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다
208,210,5,pakd***예매자,2020.06.22,조회 2,"공감 0
공감하기",추천합니다추천합니다추천합니다추천합니다,추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다추천합니다
209,211,5,znlsz***예매자,2020.06.22,조회 3,"공감 0
공감하기",네명의 배우가 빛나는 뮤지컬 리지,너무 파워풀한 뮤지컬보는 내내 속이 시원하고가슴이 뻥뚫리는 것 같았습니다
210,212,5,icepr***예매자,2020.06.22,조회 3,"공감 0
공감하기",꼭 다시 보고싶어요,페어막공이었는데 너무 신나게 잘 즐기고 왔습니다커튼콜에서 같이 소리지르며 놀지 못한게 너무 아쉽지만 다음에 또 공연 올라오면 열심히 보고 싶을 정도로 좋은 공연이었어요
211,213,5,dlrlwjrdl***예매자,2020.06.22,조회 3,"공감 0
공감하기",너무 재밌어요,배우님들 정말 멋지세요
212,214,5,kyl3***예매자,2020.06.22,조회 2,"공감 0
공감하기",이영미 잘생겼다,재연도 꼭 해주세요
213,215,5,kyl3***예매자,2020.06.22,조회 2,"공감 0
공감하기",이영미 잘생겼다,꼭 돌아와요
214,216,5,songsai***예매자,2020.06.22,조회 3,"공감 0
공감하기",감사합니다,리지에서 고생해주신 배우님들 스탭분들 이런 공연을 선물해주셔서 너무 감사드립니다아쉬움에 주말의 기억과 리지 노래들이 계속 멤돌고 있는 것 같아요다음번에 또 리지를 배우님들을 리지에서 볼 수 있으면 좋겠습니다김려원 나하나 유리아 이영미 제이민 최수진 최현선 홍서영 배우님들배우님들 차기작 꼭 보러 갈게요감사합니다
215,217,5,mollygka***예매자,2020.06.22,조회 4,"공감 0
공감하기",여배우 4명만으로 꽉 채운 극,연출엔 미흡한 점도 많았지만여배우 8명의 저력으로 이 어려운 시국에도 끝까지 완벽할 수 있던 것 같습니다배우분들에게 감사의 인사를
216,218,5,dlrlwjrdl***예매자,2020.06.22,조회 4,"공감 0
공감하기",강추합니다,너무 재밌고 배우님들 너무 멋있었습니다
217,219,5,kyelim***예매자,2020.06.22,조회 4,"공감 0
공감하기",리지 싱어롱,너무 시급해요 아 근데 싱어롱 없어도 괜찮으니 앵콜로 돌아와요 오슷이나 딥디를 주던가
218,220,5,siy***예매자,2020.06.22,조회 3,"공감 0
공감하기",재밌어요,
219,221,4,coorocr***예매자,2020.06.22,조회 4,"공감 0
공감하기",3개월간 즐거웠습니다,리지가 끝났다는게 너무 아쉬워요  다음에 또 와주세요
220,222,5,bluerntmf***예매자,2020.06.22,조회 3,"공감 0
공감하기",리지 못보내요,얼른 다시돌아와요
221,223,5,bluerntmf***예매자,2020.06.22,조회 3,"공감 0
공감하기",제이민 앨리스 최고에요,너무 좋았어요 다시 돌아와요
222,224,5,mollygka***예매자,2020.06.22,조회 3,"공감 0
공감하기",빨리 재연 올려주세요,좀 다듬을 부분이 있긴 하지만여배우 4명만의 능력으로 엄청난 극을 보여주셔서 감사합니다어려운 시국에 덕분에 즐겁게 보았습니다
