,index,Rating,Id,Date,views,like,Title,Text
2611,2611,2,dlsndit***예매자,2020.06.15,조회 257,"공감 0
공감하기",아무리 프리뷰라지만 도가 지나친 발음향..,아무리 프리뷰라지만 너무하네요음향 누가 잡는건지 동네 소극장 어린이뮤지컬 수준의 발음향이었구요특히 라비보엠은 눈감고 들으면 그냥 외국어로 느껴질 정도였어요라비보엠 뿐만 아니라 그냥 3명 이상 떼창하는 넘버에서는 조사 빼고 안들린다고 보면 됩니다배우 목소리보다 밴드 기타소리가 더 큰건 기본이구요송스루에다가 등장인물 서사 파악하는게 중요한 극인데 이런식이면 아무리 좋은 극이라도 돈이 아까워지겠죠 ;;
2612,2612,1,Ten***예매자,2020.06.15,조회 258,"공감 2
공감하기",기대를 너무 많이 한 것 같습니다,방역을 위해 애쓴 직원 분들의 노력은 매우 좋았습니다그런데 실내에서 마스크를 내리는 분들이 너무 많이 보였습니다관객들이 소리도 지르고 호응도 하는데 좀 걱정이 되더라구요그리고 객석 단차가 너무 없습니다1층 석이었는데 무대 양쪽 사이드는 볼 수 없었습니다전화하는 장면 등은 그냥 듣기만 했어요대사가사 전달이 안 되는 부분이 많았습니다음향의 문제인지 다른 문제인지는 모르겠어요넘버의 아쉬움은 어쩔 수 없는 부분이겠죠아무튼 기대를 너무 많이 한 탓인지 좀 아쉬웠던 공연이었습니다
2613,2613,5,qpl***예매자,2020.06.15,조회 62,"공감 0
공감하기",추천추천,오랜만에 본 뮤지컬인데 정말정말 감동받았어요한동안은 렌트 노래만 듣고 다닐 것 같아요꼭 라이브로 생생하게 들어보세요 렌트를 관람도 오직 오늘뿐
2614,2614,4,vikymo***예매자,2020.06.15,조회 745,"공감 12
공감하기",오종혁 딕션이 안들어와요 ㅠㅠ,뮤지컬 배우들은 딕션이 확 들어오고노래도 감정도 다 닿았는데오종혁은 얼굴 표정도 똑같고발음이 너무 안좋아요노래가사가 정말 안들려서가수출신 주연배우는 다음부턴 걸러서 예매할려고요
2615,2615,5,ghj0***,2020.06.15,조회 109,"공감 1
공감하기",민경아 배우님 사랑합니다.,민경아 배우님 역할 넘 좋았어요재미요소를 다 소화하신 듯 감사합니다
2616,2616,5,***예매자,2020.06.15,조회 80,"공감 0
공감하기",크으,내 인생뮤지컬
2617,2617,5,jm***,2020.06.15,조회 63,"공감 0
공감하기",^^,재미있어요
2618,2618,5,ws***예매자,2020.06.15,조회 68,"공감 0
공감하기",역시 역시 역시 역시,짱이엇서뇨
2619,2619,5,iefut***예매자,2020.06.15,조회 89,"공감 2
공감하기",명작은 역시 명작,시대가 달라져도 여전히 음악도 넘 좋고 감동적이었습니다두훈마크나영모린다희조앤재림콜린호영엔젤 특히 너무 좋았어요다른 캐스팅으로도 또 보고싶어요
2620,2620,5,baske***예매자,2020.06.15,조회 96,"공감 1
공감하기",여전히 렌트!!!,오랜만이라 넘 설레고 좋았어요오종혁만 제외하면노래도 못하고 뭐라는지 잘 안들려요담엔 로저 캐스팅 신경써주세요
2621,2621,5,tndus5***예매자,2020.06.15,조회 61,"공감 0
공감하기",너무 재미있어요~!,밤공때는 더 재미있었네요 음향개선만 좀더 되면 괜찮을듯가사가 안들려요
2622,2622,5,tndus5***예매자,2020.06.15,조회 58,"공감 0
공감하기",너무 재미있어요~!,수하미미 최고 경아모린 다희조앤 최고 재림콜린 넘 좋았어요
2623,2623,5,irion2***예매자,2020.06.15,조회 82,"공감 1
공감하기",렌트는 렌트다. 여전히 유효한 작품!,워낙 유명한 뮤지컬이지만 저는 처음 봤어요관람 전에는 살짝 우려되는 부분도 있었습니다좀 오래된 작품이어서 어쩌면 좀 올드하게 느껴지지는 않을까 했어요사실은 초연때 미미로저마크 등이 아직 뉴욕에서 살고 있다면 거의 장년층이 되었을 시간이 지났으니까요그리고 요즘 나오는 새로운 작품들이 워낙 무대장치 등이 화려해졌다보니그런 작품들과 비교하여 다소 심심하지 않을까 했었죠우려는 그저 기우에 불과했어요많은 시간이 지났지만 개성강한 각 캐릭터들이 그려내는아프고 사랑하고 실패하고 즐겁고 현실의 벽에 부딪히고 저항하는 젊은 청춘들의 모습은지금 이시대에도 여전히 유효했습니다어쩌면 지금 더 그들의 사랑이 필요하다고 느껴지는 건그만큼 이 작품이 좋은 작품이라는 거겠죠
2624,2624,2,mud***예매자,2020.06.15,조회 172,"공감 0
공감하기",시즌스 오브 러브,그 유명한 시즌스오브 러브를 듣는데 감동이었어요
2625,2625,4,kjo0***예매자,2020.06.15,조회 64,"공감 0
공감하기",너무 좋은 공연,너무 좋은 공연이었어요코로나 시대에 철저한 준비를 한것 같았어요
2626,2626,5,kjo0***예매자,2020.06.15,조회 56,"공감 0
공감하기",오랜만에 올라온 공연.,음향이 좀 많이 아쉬웠어요
2627,2627,3,shae***예매자,2020.06.15,조회 258,"공감 6
공감하기",글쎄요? 강추하기엔 좀 부족한,너무 유명한 작품이라 기대가 커서일까요원작에 담긴 다양한 민감한 문제들은 다 덮이고 볼거리 중심으로 구성된 무대동성애성 소수자 에이즈 마약 도심의 빈곤 가난한 청춘도심 재개발에 얽힌 이권 등등뭐 하나도 해결되지 않은 채 현재 진행형이지만 심각해 보이지 않았구요일단 공연장이 무대가 좁다 보니 동선이 답답하게 보였습니다배우들의 호연으로 그나마 보완되긴 했지만 계속 같은 공간을 뛰고 왔다갔다 하고로저오종혁 배우 분의 대사와 감정이 잘 전달되지 않아서주인공의 고민에 공감도가 낮은 점은 유감이었습니다가족 셋이서 봤는데 세 명 모두의 공통의견 그러다 보니 이유 없이 침울하고 굉장히 오버하는 청춘으로만 보인 점은 아쉬웠어요그럼에도 불구하고 화려한 볼거리엔젤과 콜린 모린과 조앤 커플의 멋진 노래와 연기 다시 보고 싶을 만큼 좋았고요합이 척척 맞는 앙상블과 코러스로 눈과 귀호강했습니다특히 명불허전   는 찡했어요
2628,2628,4,kbrm0***예매자,2020.06.15,조회 82,"공감 0
공감하기",첫관람,올해처음 관람하기도 하고 처음 보는 렌트였는데 배우님들도 공연도 너무 좋았습니딘 기회 되면 한번 더 보고 싶네요
2629,2629,5,3b3***예매자,2020.06.15,조회 46,"공감 0
공감하기",렌트는 렌트다,국내에서 렌트를 다시 볼 수 있어 벅차고 행복한 시간이였습니다
2630,2630,3,duye1***예매자,2020.06.15,조회 143,"공감 0
공감하기",음 전 모르겠어요,성적으로 자유를 표현하는 거 같긴 한데 텍스트가 루즈해서 좀 졸렸어요
2631,2631,4,kkjm1***예매자,2020.06.15,조회 64,"공감 0
공감하기",한여름의 크리스마스를 선사해줍니다,처음엔 빠른 템포에 극을 따라가기 어려웠는데 시간이 흐를수록 그들의 인생에 몰입하고 따듯해지는 공연이었습니다 좋았어요
2632,2632,5,hse09***예매자,2020.06.15,조회 48,"공감 0
공감하기",진짜 추천합니다ㅠㅠ,진짜 최근 본 극중 가장재밌어요 같이간 지인도 너무 좋았다고하네요
2633,2633,4,jkj2***예매자,2020.06.15,조회 81,"공감 0
공감하기",렌트 돌아와서 기뻐요ㅠㅠ,배우들도 정말 좋고 앙상블도 너무 멋지고 무대도 환상적인데 음향이 너무 별로밴드 사운드는 시원한데 배우들 마이크가 좀 답답해서 라비보엠처럼 여러 소리들 중구난방 나오는 넘버는 거의 못 알아들었어요 또 피날레에서 나오는 영상 연습영상인 거 아쉬워요 배우들이 매일 바뀌니 찍긴 힘들겠지만 실루엣으로 처릴하든 해줬으면 좋겠어요 여튼 캐릭터들로 2시간 30분동안 무대에 있다가 갑자기 배우 본체를 그것도 영상매체로 보여주니까 신박하지도 감동적이지도 않았어요 이 두 가지만 해결되면 맘놓고 팽팽 돌 것 같아요
2634,2634,5,pa***예매자,2020.06.15,조회 41,"공감 0
공감하기",다시 듣게 된 Season of Love,감동의 렌트훌륭한 배우와 제작진으로 다시 돌아와서 너무 기쁘고 즐겁게 봤습니다
2635,2635,3,leej***예매자,2020.06.15,조회 132,"공감 0
공감하기",아직은 모르겠어요,렌트 첫공을 보고왔는데 아직은 모르겠어요송스루인 만큼 노래 가사에 전달력이 있어야하는데 음향 때문인지 모르곘지만2층에서는 가사가 잘 안들려서 장면을 보면서 유추해야하는 부분들이 많더라구요아직 프리뷰였으니까 그런거겠죠배우들의 가사가 좀 더 잘 들렸으면 좋겠네요그리고 생각보다 자극적인 장면 자극적인 대사여서 깜짝깜짝 놀란 부분들도 많았어요렌트를 처음 보는 분들이라면 내용들을 약간은 숙지하고 가시는게 뮤지컬을 보는데 더 도움이 될 것 같습니다
2636,2636,5,ultra***예매자,2020.06.15,조회 43,"공감 0
공감하기",렌트 최고! 오직 오늘뿐,처음으로 뮤지컬을 접한 작품이 렌트이다10년도 훨씬 전에 봤던 작품인데 오랜만에 다시 만나게 되니 매우 설렜다넘버도 좋고 작품을 통해 말하고자 하는 메시지도 너무 좋고프리뷰인데도 완벽했습니다 너무 잘 봤습니다
2637,2637,3,82sil***예매자,2020.06.15,조회 169,"공감 1
공감하기",카메라촬영 왜 제지 안합니까,음악도 노래도 연기도 다 좋았는데 커튼콜 노래부르는데 여기저기서 휴대폰을 머리 위로 들어올리고 촬영을 해 대더라고요 제지하는 사람은 한 명도 없고협의되지 않은 촬영은 금지라면서요 왜 제지하지 않나요아니면 그 많은 사람들이 다 촬영하기로 사전에 협의됐던 건가요촬영을 제지하지 않을 거라면 촬영하지 말라는 안내도 하지 마세요아예 전원 다 촬영할 수 있게 만들어 주세요 촬영 안 할 사람들은 다른 공연 보러 가게요매너 있게 얌전히 관람하던 사람들은 휴대폰 때문에 시야 방해받고 기분 잡치잖아요
2638,2638,5,youc***예매자,2020.06.15,조회 41,"공감 0
공감하기",ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,
2639,2639,5,cumic***예매자,2020.06.15,조회 34,"공감 0
공감하기",이 노래들을 다시 들을 수 있는 것 만으로도 최고!,명곡들을 라이브로 노래 잘 하는 배우들의 목소리와 하모니로 들을 수 있는 것 만으로도 최고무대도 예쁘고 크리스마스 트리가 고철 더미인데도 예쁨 배우들의 에너지도 좋음다른 캐스팅으로도 보러갈 예정
2640,2640,5,yun***예매자,2020.06.15,조회 26,"공감 0
공감하기",굿굿,진짜 최고닷  구멍 하나 없는 배우 실화냐렌트 대박
2641,2641,5,tldrlg***예매자,2020.06.15,조회 32,"공감 0
공감하기",신나고 슬픈 공연,굉장히 뮤지컬스러워서 재밌게 봤고 배우들이 참 잘해서 좋았어요
2642,2642,4,k55***예매자,2020.06.15,조회 44,"공감 1
공감하기",색다름,좋았던건 모두가 주인공인듯한 느낌단점은 조금어수선하다
2643,2643,5,whysz1***예매자,2020.06.15,조회 25,"공감 0
공감하기",재밌게 잘 봤습니다,재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다재밌게 잘 봤습니다
2644,2644,5,ep***예매자,2020.06.15,조회 29,"공감 0
공감하기",잘 보았어요,공연 첫날이라 기대가 컸어요미리 내용을 자세히 보고 가는 걸 추천합니다앞에서 2번째 자리였지만 대사 전달이 좀내용 잘 모르고 뒷자리라면 다 이해하기가 힘들었었을수도배우들의 의욕이 넘치는 공연 잘 보았습니다시간이 지날수록 좀더 강약 조절이 된다면 더 훌륭하겠죠배우들의 열정적인 모습에 박수를 보냅니다배려넘치는 커튼콜 감사했구요
2645,2645,4,ell***예매자,2020.06.15,조회 27,"공감 0
공감하기",재밌었어요,재밌었어요
2646,2646,5,tiger2***예매자,2020.06.15,조회 30,"공감 0
공감하기",렌트가 렌트했다! 대박!!!,렌트 대박 최고
2647,2647,5,helen***예매자,2020.06.15,조회 29,"공감 0
공감하기",말이 필요없는 공연,무슨 말로 설명이 필요할까렌트 이름 두글자만으로도 너무 설레는 공연음악하나 너무 주옥같아서 시간이 순식간에 지나버렸다
2648,2648,4,miry***예매자,2020.06.15,조회 31,"공감 0
공감하기",잘 봤습니다.,재미있게 봤어요
2649,2649,5,ym980@nownuri.***예매자,2020.06.15,조회 31,"공감 0
공감하기",기다린 보람이 있네요.,공연 전 온라인에서 생중계해준 영상들보며 잔뜩 기대하고 있었는데 실망시키지 않은 공연이었어요오랜만에 다시 보니 공연에 담김 메세지도 새롭게 다가오고 배우들이 워낙 잘해주어 공연 자체가 흥겹기도 하네요
2650,2650,2,cane8***예매자,2020.06.15,조회 139,"공감 2
공감하기",원작을 뛰어넘기는어렵나요..,오종혁 아이비 빼고 나머지분들 실력좋으심그러나 대사자체가 한글로 개사되서 그런지 어색한부분이 너무많음처음시작하자마자 대사는 난감해서 이게뭐지 싶은데계속 그런패턴으로 나오니 대사가 들리건말것 그러려니제일좋았던 킹키부츠에 비해선 대사딜라비리 역력히 안좋음프리뷰라서 저렴히봤지만제값주고는 아까울뻔했습니다
2651,2651,5,wjddl3***예매자,2020.06.15,조회 28,"공감 0
공감하기",재밌었어요,재밌었어요
2652,2652,5,khj1***예매자,2020.06.15,조회 31,"공감 0
공감하기",뮤지컬 렌트,다시 돌아온 렌트 음악만으로도 너무나 멋진 뮤지컬 입니다
